carat,price,x,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.3,1094,4.32,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.57,1173,5.31,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
1.19,5497,6.8,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.71,2398,5.74,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2.09,12295,8.21,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0.57,2217,5.31,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.41,1187,4.76,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.31,636,4.32,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
0.74,2690,5.8,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.3,608,4.31,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.91,3610,6.14,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.33,780,4.49,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.03,5147,6.54,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.9,3643,6.13,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0.52,2970,5.23,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.9,4158,6.29,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.06,9680,6.46,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
1.04,5528,6.48,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.42,1167,4.79,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
0.3,658,4.3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.7,2074,5.7,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0.32,1044,4.45,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.56,1819,5.28,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.51,1080,5.12,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1.02,5454,6.43,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.71,3072,5.64,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.07,4873,6.5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.41,844,4.72,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.4,967,4.67,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.53,1948,5.22,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.74,2282,5.73,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
0.33,1002,4.54,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.4,629,4.75,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.4,842,4.79,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1.03,4545,6.53,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.71,2660,5.71,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.3,526,4.24,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1.22,6334,6.84,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0.24,499,4.03,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.4,737,4.71,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.58,1965,5.41,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.55,1041,5.15,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0.34,765,4.49,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1.0,6285,6.59,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.56,1814,5.33,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.39,965,4.7,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0.9,4289,6.11,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.72,2393,5.66,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.33,971,4.47,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.33,928,4.47,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.23,484,3.95,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0.5,915,5.09,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.51,1438,5.07,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
1.0,7532,6.34,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
1.17,8947,6.74,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1.07,4401,6.54,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1.61,15819,7.49,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.5,1181,5.09,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.0,4816,6.48,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.7,3234,5.78,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.57,2360,5.31,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.74,2896,5.85,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0.36,663,4.55,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.91,4917,6.19,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.34,447,4.54,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.3,575,4.21,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
1.02,5235,6.4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.51,9301,7.25,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1.52,8010,7.47,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.91,5176,6.21,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.93,2438,6.15,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.26,434,4.09,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.36,636,4.61,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.7,11257,7.63,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.31,734,4.39,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.31,579,4.53,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1.01,3852,6.43,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0.36,770,4.6,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2.0,11975,8.05,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.27,577,4.17,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1.13,12549,6.82,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1.01,6399,6.42,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0.38,838,4.63,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.24,6895,6.93,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.35,829,4.53,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.01,5339,6.43,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
1.01,4191,6.59,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.37,754,4.65,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0.73,1158,5.62,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.3,878,4.28,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.51,1873,5.24,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.33,7325,7.01,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.41,1061,4.84,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.53,1654,5.22,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.53,1922,5.18,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.62,2731,5.52,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1.5,8685,7.32,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.67,2131,5.56,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0.27,620,4.23,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
0.7,2051,5.59,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.3,802,4.33,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1.0,5929,6.51,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.73,3288,5.83,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1.53,11452,7.37,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0.71,2456,5.65,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0.52,1238,5.18,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.56,1625,5.3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.32,720,4.44,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.88,3150,6.22,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
0.52,1244,5.07,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.3,477,4.27,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.32,449,4.38,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.72,3122,5.74,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.51,12490,7.34,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1.03,4325,6.48,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.3,662,4.31,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.6,8886,7.51,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.41,1076,4.87,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.9,3975,6.25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.93,4163,6.2,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0.5,1436,4.94,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.97,3346,6.44,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.01,5067,6.38,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.52,2598,5.22,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.51,1597,5.15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.35,10796,7.13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.9,4234,6.13,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0.52,1913,5.18,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0.25,450,4.08,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0.41,827,4.72,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.68,3143,5.56,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
0.31,471,4.32,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1.01,6353,6.34,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.55,1975,5.3,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.36,1148,4.53,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.37,487,4.62,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0.31,942,4.4,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1.02,4796,6.38,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0.3,776,4.32,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1.2,6451,6.71,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2.01,15562,7.89,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.85,3871,6.09,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
1.02,3770,6.75,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.7,1856,5.68,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
0.71,2040,5.66,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.72,4702,5.75,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1.0,7336,6.38,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.7,2310,5.88,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.58,1884,5.3,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1.24,5694,7.02,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.06,3544,6.55,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.38,833,4.62,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1.22,6046,6.8,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.3,776,4.29,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.4,1050,4.76,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.28,522,4.21,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1.06,5020,6.51,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.51,1438,5.06,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.3,540,4.22,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.71,3808,5.66,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1.21,6691,6.83,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1.26,5301,6.9,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.81,2994,5.95,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.41,876,4.75,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.01,2788,6.29,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.51,1577,5.06,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1.15,4483,6.64,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0.54,1993,5.24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.42,1241,4.76,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.23,6150,7.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.2,5884,6.83,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.35,7182,7.15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.5,1181,5.02,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0.74,2487,5.82,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1.71,8690,7.63,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.45,951,4.81,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.72,3427,5.8,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1.0,6701,6.32,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2.15,14519,8.43,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.32,708,4.39,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1.29,9273,6.97,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.36,505,4.52,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.53,1813,5.21,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.5,926,5.22,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.71,2930,5.69,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.56,2292,5.26,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.31,777,4.34,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1.01,10704,6.41,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
0.43,943,4.83,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.71,2313,5.68,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
0.7,2536,5.7,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.22,6401,6.81,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1.52,10419,7.27,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0.41,667,4.69,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.32,553,4.39,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1.6,16339,7.58,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.4,792,4.73,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.53,1229,5.23,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.51,1709,5.08,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0.32,828,4.47,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.33,460,4.52,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
1.0,4730,6.33,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.39,1095,4.69,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.36,599,4.58,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.42,898,4.79,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.74,2042,5.93,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1.01,3801,6.43,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
0.53,1754,5.23,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1.0,5040,6.45,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.0,3819,6.35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.01,3563,6.33,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0.9,3538,6.14,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.4,855,4.76,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.32,559,4.39,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.4,920,4.76,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.31,642,4.38,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.32,576,4.42,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.51,1974,5.16,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.55,2251,5.28,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.52,8852,7.48,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1.09,5164,6.6,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.33,643,4.46,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
1.6,8666,7.35,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.01,4928,6.65,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.7,3270,5.74,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0.9,3730,6.26,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.32,12648,7.31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.4,1080,4.74,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.57,1573,5.35,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.5,10644,7.12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.55,1668,5.29,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.01,6787,6.38,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0.3,675,4.28,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0.4,952,4.82,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.7,2100,5.67,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1.4,11584,7.31,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
1.52,8110,7.34,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0.3,450,4.26,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.31,789,4.37,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.42,9278,7.17,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
1.01,5028,6.39,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1.51,14542,7.34,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.27,413,4.19,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
0.54,1240,5.26,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.72,1904,5.76,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1.03,6981,6.51,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.33,666,4.43,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1.0,4474,6.36,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2.0,11988,8.13,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.31,1046,4.38,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1.0,4200,6.34,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.01,7229,6.48,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.72,2462,5.75,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0.31,802,4.43,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.58,1134,5.35,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1.01,4692,6.33,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1.51,15440,7.29,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1.56,7155,7.44,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.9,3972,6.05,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.32,842,4.38,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1.01,5812,6.33,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.31,924,4.33,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.71,2266,5.73,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0.9,4101,6.17,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.56,6662,7.4,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0.32,477,4.38,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.42,916,4.78,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0.43,1048,4.85,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1.37,5584,6.98,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0.77,2765,5.88,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0.4,1200,4.79,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.15,4915,6.67,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0.34,689,4.58,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.4,1050,4.81,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2.12,18656,8.18,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.1,5606,6.73,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.06,7479,6.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2.01,17227,8.06,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1.0,4053,6.43,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.73,2919,5.79,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1.0,2398,6.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.47,1102,4.98,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.32,716,4.39,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1.7,9745,7.47,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0.33,957,4.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.31,625,4.29,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1.5,6770,7.3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.32,672,4.42,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.32,449,4.34,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0.52,2063,5.14,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.41,1007,4.74,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.02,6505,6.52,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1.0,4516,6.28,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.16,9075,6.78,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.01,4468,6.38,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.34,765,4.48,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.34,8480,7.26,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.42,1031,4.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.04,5952,6.55,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.4,895,4.68,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1.08,5018,6.44,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
0.41,719,4.76,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0.26,597,4.15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.27,442,4.12,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0.55,1840,5.29,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.51,9664,7.19,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0.52,1694,5.2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.32,828,4.43,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.33,854,4.42,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1.01,4276,6.38,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
